"","x"
"1154",0.344994988099129
"1155",-0.0700605286596399
"1156",0.00569664120622537
"1157",0.0474905927955618
"1158",-0.0155051560918218
"1159",-0.0847037053039863
"1160",-0.0932644596502159
"1161",-0.202706868907865
"1162",-0.307285622025192
"1163",0.349482982197852
"1164",0.245469642752696
"1165",0.0206734204586396
"1166",0.0164875418338646
"1167",0.208096291175884
"1168",-0.278259199696168
"1169",-0.207181260520081
"1170",0.237637955285217
"1171",-0.158699461548575
"1172",0.303664015211087
"1173",-0.0439533858591774
"1174",-0.308610371069453
"1175",-0.0061212766856702
"1176",0.171276899947435
"1177",-0.166337441783379
"1178",-0.0418961127030624
"1179",-0.10105636022921
"1180",0.189069220789453
"1181",0.0802493913757041
"1182",0.00868214786615695
"1183",0.36292903015126
"1184",-0.670818246594415
"1185",0.0614653682724897
"1186",0.325811234367118
"1187",-0.0880695340626096
"1188",0.160509508735205
"1189",-0.0755493747177129
"1190",0.0361831929897103
"1191",0
"1192",-0.186209102857626
"1193",-0.0821845841241835
"1194",0.111885491906806
"1195",0.0873230558575135
"1196",0.0208500023858098
"1197",-0.0532147342149041
"1198",0.0331512927298063
"1199",-0.102948122730342
"1200",-0.149642029949721
"1201",0.124610894082612
"1202",-0.19408410225813
"1203",0.322064179447875
"1204",-0.0226571808737628
"1205",-0.138633455361465
"1206",0.13206415926894
"1207",0.0433756363936983
"1208",0.0128518762992553
"1209",0.0779418449903528
"1210",-0.0696189139371275
"1211",-0.0880695340626096
"1212",0.209603089454454
"1213",-0.209603089454454
"1214",-0.128353955382099
"1215",0.227998169849237
"1216",-0.12300384994055
"1217",0.0884254113238356
"1218",-0.0239115889051493
"1219",-0.0636310687881323
"1220",0.177699954573227
"1221",0.0164441305855676
"1222",-0.234488629910167
"1223",0.121646375245002
"1224",-0.0363480668079148
"1225",0.127523081824125
"1226",0.00687201840459162
"1227",-0.462957831983001
"1228",0.0063385508239453
"1229",0.0227304561578932
"1230",0.173725815418393
"1231",-1.27225079062855
"1232",2.37554181813974
"1233",-0.885362665154745
"1234",-0.114637334845255
"1235",-0.277016842929589
"1236",0.111715117297675
"1237",0.470701314549494
"1238",-0.409563035268294
"1239",0.130731260261354
"1240",0.329327600214896
"1241",-0.0909637511593842
"1242",-0.264931662966153
"1243",-0.193871640989447
"1244",0.270156219983175
"1245",0.251341587450741
"1246",0.0290253410499264
"1247",-0.33232511629038
"1248",-0.141546913252325
"1249",-0.0474894682692533
"1250",0.263715045452213
"1251",-0.227359010516748
"1252",0.200793930054694
"1253",0.137163114781859
"1254",-0.432123296310376
