"","day","wday","hour","count"
"4372",17138,7,3,676
"4373",17138,7,4,778
"4374",17138,7,5,974
"4375",17138,7,6,838
"4376",17138,7,7,843
"4377",17138,7,8,662
"4378",17138,7,9,169
"4379",17138,7,10,89
"4380",17138,7,11,55
"4381",17138,7,12,64
"4382",17138,7,13,84
"4383",17138,7,14,141
"4384",17138,7,15,170
"4385",17138,7,16,211
"4386",17138,7,17,257
"4387",17138,7,18,286
"4388",17138,7,19,309
"4389",17138,7,20,317
"4390",17138,7,21,344
"4391",17138,7,22,366
"4392",17138,7,23,498
"4393",17139,1,0,667
"4394",17139,1,1,787
"4395",17139,1,2,641
"4396",17139,1,3,768
"4397",17139,1,4,871
"4398",17139,1,5,1065
"4399",17139,1,6,926
"4400",17139,1,7,839
"4401",17139,1,8,768
"4402",17139,1,9,246
"4403",17139,1,10,118
"4404",17139,1,11,80
"4405",17139,1,12,68
"4406",17139,1,13,57
"4407",17139,1,14,99
"4408",17139,1,15,133
"4409",17139,1,16,211
"4410",17139,1,17,254
"4411",17139,1,18,273
"4412",17139,1,19,213
"4413",17139,1,20,205
"4414",17139,1,21,253
"4415",17139,1,22,226
"4416",17139,1,23,249
"4417",17140,2,0,259
"4418",17140,2,1,247
"4419",17140,2,2,201
"4420",17140,2,3,212
"4421",17140,2,4,232
"4422",17140,2,5,176
"4423",17140,2,6,110
"4424",17140,2,7,71
"4425",17140,2,8,51
"4426",17140,2,9,21
"4427",17140,2,10,41
"4428",17140,2,11,56
"4429",17140,2,12,75
"4430",17140,2,13,125
"4431",17140,2,14,281
"4432",17140,2,15,263
"4433",17140,2,16,197
"4434",17140,2,17,168
"4435",17140,2,18,178
"4436",17140,2,19,193
"4437",17140,2,20,178
"4438",17140,2,21,211
"4439",17140,2,22,220
"4440",17140,2,23,273
"4441",17141,3,0,309
"4442",17141,3,1,281
"4443",17141,3,2,245
"4444",17141,3,3,211
"4445",17141,3,4,234
"4446",17141,3,5,243
"4447",17141,3,6,193
"4448",17141,3,7,161
"4449",17141,3,8,81
"4450",17141,3,9,33
"4451",17141,3,10,29
"4452",17141,3,11,51
"4453",17141,3,12,58
"4454",17141,3,13,120
"4455",17141,3,14,191
"4456",17141,3,15,206
"4457",17141,3,16,144
"4458",17141,3,17,168
"4459",17141,3,18,170
"4460",17141,3,19,191
"4461",17141,3,20,168
"4462",17141,3,21,175
"4463",17141,3,22,226
"4464",17141,3,23,296
"4465",17142,4,0,407
"4466",17142,4,1,399
"4467",17142,4,2,270
"4468",17142,4,3,250
"4469",17142,4,4,271
"4470",17142,4,5,295
"4471",17142,4,6,198
"4472",17142,4,7,164
"4473",17142,4,8,110
"4474",17142,4,9,25
"4475",17142,4,10,27
"4476",17142,4,11,43
"4477",17142,4,12,60
"4478",17142,4,13,136
"4479",17142,4,14,210
"4480",17142,4,15,163
"4481",17142,4,16,142
"4482",17142,4,17,154
"4483",17142,4,18,180
"4484",17142,4,19,176
"4485",17142,4,20,178
"4486",17142,4,21,180
"4487",17142,4,22,223
"4488",17142,4,23,254
"4489",17143,5,0,300
"4490",17143,5,1,287
"4491",17143,5,2,207
"4492",17143,5,3,236
"4493",17143,5,4,227
"4494",17143,5,5,238
"4495",17143,5,6,128
"4496",17143,5,7,110
"4497",17143,5,8,64
"4498",17143,5,9,40
"4499",17143,5,10,43
"4500",17143,5,11,56
"4501",17143,5,12,59
"4502",17143,5,13,127
"4503",17143,5,14,229
"4504",17143,5,15,216
"4505",17143,5,16,207
"4506",17143,5,17,179
"4507",17143,5,18,206
"4508",17143,5,19,199
"4509",17143,5,20,198
"4510",17143,5,21,223
"4511",17143,5,22,249
"4512",17143,5,23,286
"4513",17144,6,0,18
"4514",17144,6,1,42
"4515",17144,6,2,283
"4516",17144,6,3,299
"4517",17144,6,4,386
"4518",17144,6,5,330
"4519",17144,6,6,260
"4520",17144,6,7,202
"4521",17144,6,8,160
"4522",17144,6,9,50
"4523",17144,6,10,37
"4524",17144,6,11,58
"4525",17144,6,12,73
"4526",17144,6,13,133
"4527",17144,6,14,254
"4528",17144,6,15,219
"4529",17144,6,16,154
"4530",17144,6,17,125
"4531",17144,6,18,195
"4532",17144,6,19,201
"4533",17144,6,20,256
"4534",17144,6,21,264
"4535",17144,6,22,288
"4536",17144,6,23,433
"4537",17145,7,0,721
"4538",17145,7,1,858
"4539",17145,7,2,633
"4540",17145,7,3,639
"4541",17145,7,4,833
"4542",17145,7,5,943
"4543",17145,7,6,849
"4544",17145,7,7,725
"4545",17145,7,8,613
"4546",17145,7,9,168
"4547",17145,7,10,88
"4548",17145,7,11,68
"4549",17145,7,12,61
"4550",17145,7,13,83
"4551",17145,7,14,101
"4552",17145,7,15,143
"4553",17145,7,16,201
"4554",17145,7,17,216
"4555",17145,7,18,241
"4556",17145,7,19,225
"4557",17145,7,20,229
"4558",17145,7,21,237
"4559",17145,7,22,313
"4560",17145,7,23,466
"4561",17146,1,0,782
"4562",17146,1,1,917
"4563",17146,1,2,826
"4564",17146,1,3,756
"4565",17146,1,4,978
"4566",17146,1,5,1124
"4567",17146,1,6,955
"4568",17146,1,7,894
"4569",17146,1,8,872
"4570",17146,1,9,233
"4571",17146,1,10,113
"4572",17146,1,11,73
"4573",17146,1,12,73
"4574",17146,1,13,66
"4575",17146,1,14,83
"4576",17146,1,15,130
"4577",17146,1,16,187
"4578",17146,1,17,227
"4579",17146,1,18,227
"4580",17146,1,19,194
"4581",17146,1,20,219
"4582",17146,1,21,224
"4583",17146,1,22,214
"4584",17146,1,23,226
"4585",17147,2,0,273
"4586",17147,2,1,281
"4587",17147,2,2,208
"4588",17147,2,3,231
"4589",17147,2,4,238
"4590",17147,2,5,186
"4591",17147,2,6,123
"4592",17147,2,7,75
"4593",17147,2,8,62
"4594",17147,2,9,30
"4595",17147,2,10,47
"4596",17147,2,11,64
"4597",17147,2,12,61
"4598",17147,2,13,115
"4599",17147,2,14,173
"4600",17147,2,15,212
"4601",17147,2,16,171
"4602",17147,2,17,149
"4603",17147,2,18,193
"4604",17147,2,19,165
"4605",17147,2,20,162
"4606",17147,2,21,164
"4607",17147,2,22,182
"4608",17147,2,23,187
"4609",17148,3,0,242
"4610",17148,3,1,221
"4611",17148,3,2,223
"4612",17148,3,3,175
"4613",17148,3,4,201
"4614",17148,3,5,177
"4615",17148,3,6,147
"4616",17148,3,7,110
"4617",17148,3,8,75
"4618",17148,3,9,24
"4619",17148,3,10,39
"4620",17148,3,11,57
"4621",17148,3,12,50
"4622",17148,3,13,101
"4623",17148,3,14,170
"4624",17148,3,15,167
"4625",17148,3,16,135
"4626",17148,3,17,146
"4627",17148,3,18,149
"4628",17148,3,19,153
"4629",17148,3,20,151
"4630",17148,3,21,133
"4631",17148,3,22,152
"4632",17148,3,23,195
"4633",17149,4,0,264
"4634",17149,4,1,320
"4635",17149,4,2,278
"4636",17149,4,3,276
"4637",17149,4,4,265
"4638",17149,4,5,280
"4639",17149,4,6,207
"4640",17149,4,7,143
"4641",17149,4,8,110
"4642",17149,4,9,36
"4643",17149,4,10,34
"4644",17149,4,11,39
"4645",17149,4,12,53
"4646",17149,4,13,86
"4647",17149,4,14,191
"4648",17149,4,15,188
"4649",17149,4,16,174
"4650",17149,4,17,148
"4651",17149,4,18,161
"4652",17149,4,19,175
"4653",17149,4,20,178
"4654",17149,4,21,198
"4655",17149,4,22,233
"4656",17149,4,23,251
"4657",17150,5,0,334
"4658",17150,5,1,317
"4659",17150,5,2,285
"4660",17150,5,3,270
"4661",17150,5,4,315
"4662",17150,5,5,272
"4663",17150,5,6,210
"4664",17150,5,7,172
"4665",17150,5,8,109
"4666",17150,5,9,38
"4667",17150,5,10,49
"4668",17150,5,11,55
"4669",17150,5,12,61
"4670",17150,5,13,38
"4671",17150,5,14,227
"4672",17150,5,15,215
"4673",17150,5,16,165
"4674",17150,5,17,193
"4675",17150,5,18,157
"4676",17150,5,19,173
"4677",17150,5,20,189
"4678",17150,5,21,208
"4679",17150,5,22,245
"4680",17150,5,23,296
"4681",17151,6,0,457
"4682",17151,6,1,484
"4683",17151,6,2,396
"4684",17151,6,3,397
"4685",17151,6,4,517
"4686",17151,6,5,449
"4687",17151,6,6,356
"4688",17151,6,7,279
"4689",17151,6,8,237
"4690",17151,6,9,63
"4691",17151,6,10,67
"4692",17151,6,11,62
"4693",17151,6,12,78
"4694",17151,6,13,142
"4695",17151,6,14,216
"4696",17151,6,15,221
"4697",17151,6,16,160
"4698",17151,6,17,207
"4699",17151,6,18,176
"4700",17151,6,19,118
"4701",17151,6,20,75
"4702",17151,6,21,242
"4703",17151,6,22,258
"4704",17151,6,23,363
"4705",17152,7,0,644
"4706",17152,7,1,832
"4707",17152,7,2,649
"4708",17152,7,3,583
"4709",17152,7,4,812
"4710",17152,7,5,842
"4711",17152,7,6,707
"4712",17152,7,7,684
"4713",17152,7,8,516
"4714",17152,7,9,173
"4715",17152,7,10,100
"4716",17152,7,11,64
"4717",17152,7,12,67
"4718",17152,7,13,61
"4719",17152,7,14,89
"4720",17152,7,15,110
"4721",17152,7,16,164
"4722",17152,7,17,178
"4723",17152,7,18,181
"4724",17152,7,19,176
"4725",17152,7,20,207
"4726",17152,7,21,199
"4727",17152,7,22,239
"4728",17152,7,23,337
"4729",17153,1,0,558
"4730",17153,1,1,759
"4731",17153,1,2,738
"4732",17153,1,3,709
"4733",17153,1,4,751
"4734",17153,1,5,814
"4735",17153,1,6,797
"4736",17153,1,7,759
"4737",17153,1,8,560
"4738",17153,1,9,194
"4739",17153,1,10,105
"4740",17153,1,11,59
"4741",17153,1,12,57
"4742",17153,1,13,67
"4743",17153,1,14,91
"4744",17153,1,15,98
"4745",17153,1,16,145
"4746",17153,1,17,189
"4747",17153,1,18,218
"4748",17153,1,19,200
"4749",17153,1,20,185
"4750",17153,1,21,206
"4751",17153,1,22,199
"4752",17153,1,23,188
"4753",17154,2,0,244
"4754",17154,2,1,237
"4755",17154,2,2,183
"4756",17154,2,3,208
"4757",17154,2,4,188
"4758",17154,2,5,170
"4759",17154,2,6,95
"4760",17154,2,7,79
"4761",17154,2,8,60
"4762",17154,2,9,30
"4763",17154,2,10,46
"4764",17154,2,11,61
"4765",17154,2,12,68
"4766",17154,2,13,129
"4767",17154,2,14,196
"4768",17154,2,15,198
"4769",17154,2,16,147
"4770",17154,2,17,153
"4771",17154,2,18,151
"4772",17154,2,19,141
"4773",17154,2,20,163
"4774",17154,2,21,167
"4775",17154,2,22,206
"4776",17154,2,23,223
"4777",17155,3,0,214
"4778",17155,3,1,214
"4779",17155,3,2,175
"4780",17155,3,3,170
"4781",17155,3,4,170
"4782",17155,3,5,121
"4783",17155,3,6,111
"4784",17155,3,7,65
"4785",17155,3,8,71
"4786",17155,3,9,32
"4787",17155,3,10,52
"4788",17155,3,11,50
"4789",17155,3,12,69
"4790",17155,3,13,114
"4791",17155,3,14,146
"4792",17155,3,15,164
"4793",17155,3,16,151
"4794",17155,3,17,137
"4795",17155,3,18,122
"4796",17155,3,19,151
"4797",17155,3,20,153
"4798",17155,3,21,199
"4799",17155,3,22,193
"4800",17155,3,23,211
"4801",17156,4,0,258
"4802",17156,4,1,235
"4803",17156,4,2,206
"4804",17156,4,3,203
"4805",17156,4,4,201
"4806",17156,4,5,216
"4807",17156,4,6,144
"4808",17156,4,7,112
"4809",17156,4,8,85
"4810",17156,4,9,31
"4811",17156,4,10,55
"4812",17156,4,11,63
"4813",17156,4,12,60
"4814",17156,4,13,85
"4815",17156,4,14,175
"4816",17156,4,15,158
"4817",17156,4,16,140
"4818",17156,4,17,132
"4819",17156,4,18,135
"4820",17156,4,19,146
"4821",17156,4,20,142
"4822",17156,4,21,173
"4823",17156,4,22,204
"4824",17156,4,23,209
"4825",17157,5,0,280
"4826",17157,5,1,270
"4827",17157,5,2,183
"4828",17157,5,3,221
"4829",17157,5,4,217
"4830",17157,5,5,207
"4831",17157,5,6,174
"4832",17157,5,7,121
"4833",17157,5,8,96
"4834",17157,5,9,45
"4835",17157,5,10,52
"4836",17157,5,11,60
"4837",17157,5,12,69
"4838",17157,5,13,111
"4839",17157,5,14,145
"4840",17157,5,15,120
"4841",17157,5,16,125
"4842",17157,5,17,137
"4843",17157,5,18,130
"4844",17157,5,19,139
"4845",17157,5,20,165
"4846",17157,5,21,205
"4847",17157,5,22,225
"4848",17157,5,23,261
"4849",17158,6,0,246
"4850",17158,6,1,286
"4851",17158,6,2,282
"4852",17158,6,3,262
"4853",17158,6,4,308
"4854",17158,6,5,292
"4855",17158,6,6,187
"4856",17158,6,7,185
"4857",17158,6,8,159
"4858",17158,6,9,88
"4859",17158,6,10,89
"4860",17158,6,11,66
"4861",17158,6,12,71
"4862",17158,6,13,89
"4863",17158,6,14,110
"4864",17158,6,15,124
"4865",17158,6,16,136
"4866",17158,6,17,149
"4867",17158,6,18,130
"4868",17158,6,19,138
"4869",17158,6,20,141
"4870",17158,6,21,207
"4871",17158,6,22,188
"4872",17158,6,23,180
"4873",17159,7,0,215
"4874",17159,7,1,274
"4875",17159,7,2,239
"4876",17159,7,3,262
"4877",17159,7,4,310
"4878",17159,7,5,302
"4879",17159,7,6,244
"4880",17159,7,7,237
"4881",17159,7,8,203
"4882",17159,7,9,92
"4883",17159,7,10,66
"4884",17159,7,11,74
"4885",17159,7,12,78
"4886",17159,7,13,49
"4887",17159,7,14,44
"4888",17159,7,15,89
"4889",17159,7,16,90
"4890",17159,7,17,103
"4891",17159,7,18,115
"4892",17159,7,19,79
"4893",17159,7,20,109
"4894",17159,7,21,89
"4895",17159,7,22,96
"4896",17159,7,23,107
"4897",17160,1,0,107
"4898",17160,1,1,139
"4899",17160,1,2,111
"4900",17160,1,3,124
"4901",17160,1,4,118
"4902",17160,1,5,108
"4903",17160,1,6,74
"4904",17160,1,7,87
"4905",17160,1,8,73
"4906",17160,1,9,17
"4907",17160,1,10,34
"4908",17160,1,11,32
"4909",17160,1,12,25
"4910",17160,1,13,26
"4911",17160,1,14,29
"4912",17160,1,15,31
"4913",17160,1,16,55
"4914",17160,1,17,53
"4915",17160,1,18,45
"4916",17160,1,19,46
"4917",17160,1,20,61
"4918",17160,1,21,58
"4919",17160,1,22,52
"4920",17160,1,23,74
"4921",17161,2,0,95
"4922",17161,2,1,91
"4923",17161,2,2,88
"4924",17161,2,3,125
"4925",17161,2,4,72
"4926",17161,2,5,121
"4927",17161,2,6,88
"4928",17161,2,7,78
"4929",17161,2,8,47
"4930",17161,2,9,33
"4931",17161,2,10,24
"4932",17161,2,11,31
"4933",17161,2,12,32
"4934",17161,2,13,28
"4935",17161,2,14,41
"4936",17161,2,15,73
"4937",17161,2,16,75
"4938",17161,2,17,69
"4939",17161,2,18,65
"4940",17161,2,19,92
"4941",17161,2,20,93
"4942",17161,2,21,87
"4943",17161,2,22,121
"4944",17161,2,23,114
"4945",17162,3,0,164
"4946",17162,3,1,166
"4947",17162,3,2,155
"4948",17162,3,3,164
"4949",17162,3,4,167
"4950",17162,3,5,158
"4951",17162,3,6,115
"4952",17162,3,7,97
"4953",17162,3,8,58
"4954",17162,3,9,32
"4955",17162,3,10,36
"4956",17162,3,11,38
"4957",17162,3,12,45
"4958",17162,3,13,53
"4959",17162,3,14,78
"4960",17162,3,15,115
"4961",17162,3,16,117
"4962",17162,3,17,106
"4963",17162,3,18,111
"4964",17162,3,19,104
"4965",17162,3,20,108
"4966",17162,3,21,142
"4967",17162,3,22,147
"4968",17162,3,23,147
"4969",17163,4,0,191
"4970",17163,4,1,204
"4971",17163,4,2,159
"4972",17163,4,3,201
"4973",17163,4,4,176
"4974",17163,4,5,178
"4975",17163,4,6,150
"4976",17163,4,7,102
"4977",17163,4,8,84
"4978",17163,4,9,33
"4979",17163,4,10,35
"4980",17163,4,11,29
"4981",17163,4,12,50
"4982",17163,4,13,56
"4983",17163,4,14,80
"4984",17163,4,15,96
"4985",17163,4,16,114
"4986",17163,4,17,106
"4987",17163,4,18,113
"4988",17163,4,19,118
"4989",17163,4,20,143
"4990",17163,4,21,140
"4991",17163,4,22,156
"4992",17163,4,23,202
"4993",17164,5,0,231
"4994",17164,5,1,237
"4995",17164,5,2,218
"4996",17164,5,3,236
"4997",17164,5,4,229
"4998",17164,5,5,214
"4999",17164,5,6,201
"5000",17164,5,7,169
"5001",17164,5,8,113
"5002",17164,5,9,29
"5003",17164,5,10,36
"5004",17164,5,11,39
"5005",17164,5,12,47
"5006",17164,5,13,79
"5007",17164,5,14,108
"5008",17164,5,15,128
"5009",17164,5,16,137
"5010",17164,5,17,132
"5011",17164,5,18,141
"5012",17164,5,19,171
"5013",17164,5,20,155
"5014",17164,5,21,172
"5015",17164,5,22,212
"5016",17164,5,23,231
"5017",17165,6,0,302
"5018",17165,6,1,359
"5019",17165,6,2,298
"5020",17165,6,3,315
"5021",17165,6,4,342
"5022",17165,6,5,391
"5023",17165,6,6,293
"5024",17165,6,7,244
"5025",17165,6,8,219
"5026",17165,6,9,51
"5027",17165,6,10,53
"5028",17165,6,11,51
"5029",17165,6,12,53
"5030",17165,6,13,74
"5031",17165,6,14,119
"5032",17165,6,15,129
"5033",17165,6,16,159
"5034",17165,6,17,183
"5035",17165,6,18,205
"5036",17165,6,19,196
"5037",17165,6,20,194
"5038",17165,6,21,237
"5039",17165,6,22,276
"5040",17165,6,23,291
"5041",17166,7,0,444
"5042",17166,7,1,500
"5043",17166,7,2,491
"5044",17166,7,3,522
"5045",17166,7,4,598
"5046",17166,7,5,681
"5047",17166,7,6,545
"5048",17166,7,7,489
"5049",17166,7,8,449
"5050",17166,7,9,119
"5051",17166,7,10,68
"5052",17166,7,11,63
"5053",17166,7,12,46
"5054",17166,7,13,56
"5055",17166,7,14,64
"5056",17166,7,15,116
"5057",17166,7,16,164
"5058",17166,7,17,217
"5059",17166,7,18,200
"5060",17166,7,19,222
"5061",17166,7,20,201
"5062",17166,7,21,257
"5063",17166,7,22,261
"5064",17166,7,23,356
"5065",17167,1,0,582
"5066",17167,1,1,941
"5067",17167,1,2,1328
"5068",17167,1,3,1167
"5069",17167,1,4,1219
"5070",17167,1,5,962
"5071",17167,1,6,1389
"5072",17167,1,7,1548
"5073",17167,1,8,1354
"5074",17167,1,9,633
"5075",17167,1,10,323
"5076",17167,1,11,151
"5077",17167,1,12,89
"5078",17167,1,13,71
"5079",17167,1,14,94
"5080",17167,1,15,128
"5081",17167,1,16,205
"5082",17167,1,17,246
"5083",17167,1,18,291
"5084",17167,1,19,260
"5085",17167,1,20,251
"5086",17167,1,21,265
"5087",17167,1,22,253
"5088",17167,1,23,239
"5089",17168,2,0,282
"5090",17168,2,1,290
"5091",17168,2,2,278
"5092",17168,2,3,279
"5093",17168,2,4,256
"5094",17168,2,5,247
"5095",17168,2,6,147
"5096",17168,2,7,120
"5097",17168,2,8,89
"5098",17168,2,9,37
"5099",17168,2,10,40
"5100",17168,2,11,48
"5101",17168,2,12,69
"5102",17168,2,13,64
"5103",17168,2,14,98
"5104",17168,2,15,119
"5105",17168,2,16,145
"5106",17168,2,17,184
"5107",17168,2,18,129
"5108",17168,2,19,173
"5109",17168,2,20,150
"5110",17168,2,21,151
"5111",17168,2,22,170
"5112",17168,2,23,182
"5113",17169,3,0,156
"5114",17169,3,1,175
"5115",17169,3,2,142
"5116",17169,3,3,145
"5117",17169,3,4,155
"5118",17169,3,5,134
"5119",17169,3,6,109
"5120",17169,3,7,81
"5121",17169,3,8,49
"5122",17169,3,9,16
"5123",17169,3,10,28
"5124",17169,3,11,50
"5125",17169,3,12,45
"5126",17169,3,13,115
"5127",17169,3,14,142
"5128",17169,3,15,139
"5129",17169,3,16,136
"5130",17169,3,17,148
"5131",17169,3,18,148
"5132",17169,3,19,132
"5133",17169,3,20,134
"5134",17169,3,21,158
"5135",17169,3,22,181
"5136",17169,3,23,170
"5137",17170,4,0,159
"5138",17170,4,1,156
"5139",17170,4,2,148
"5140",17170,4,3,172
"5141",17170,4,4,123
"5142",17170,4,5,140
"5143",17170,4,6,109
"5144",17170,4,7,70
"5145",17170,4,8,63
"5146",17170,4,9,21
"5147",17170,4,10,34
"5148",17170,4,11,46
"5149",17170,4,12,46
"5150",17170,4,13,89
"5151",17170,4,14,160
"5152",17170,4,15,151
"5153",17170,4,16,125
"5154",17170,4,17,122
"5155",17170,4,18,122
"5156",17170,4,19,138
"5157",17170,4,20,141
"5158",17170,4,21,132
"5159",17170,4,22,174
"5160",17170,4,23,205
"5161",17171,5,0,236
"5162",17171,5,1,222
"5163",17171,5,2,153
"5164",17171,5,3,161
"5165",17171,5,4,221
"5166",17171,5,5,159
"5167",17171,5,6,141
"5168",17171,5,7,102
"5169",17171,5,8,58
"5170",17171,5,9,18
"5171",17171,5,10,28
"5172",17171,5,11,54
"5173",17171,5,12,64
"5174",17171,5,13,116
"5175",17171,5,14,175
"5176",17171,5,15,179
"5177",17171,5,16,148
"5178",17171,5,17,129
"5179",17171,5,18,140
"5180",17171,5,19,156
"5181",17171,5,20,150
"5182",17171,5,21,204
"5183",17171,5,22,180
"5184",17171,5,23,244
"5185",17172,6,0,322
"5186",17172,6,1,323
"5187",17172,6,2,262
"5188",17172,6,3,212
"5189",17172,6,4,302
"5190",17172,6,5,278
"5191",17172,6,6,201
"5192",17172,6,7,161
"5193",17172,6,8,100
"5194",17172,6,9,29
"5195",17172,6,10,27
"5196",17172,6,11,42
"5197",17172,6,12,76
"5198",17172,6,13,140
"5199",17172,6,14,237
"5200",17172,6,15,194
"5201",17172,6,16,160
"5202",17172,6,17,203
"5203",17172,6,18,224
"5204",17172,6,19,236
"5205",17172,6,20,254
"5206",17172,6,21,255
"5207",17172,6,22,292
"5208",17172,6,23,335
"5209",17173,7,0,481
"5210",17173,7,1,573
"5211",17173,7,2,483
"5212",17173,7,3,546
"5213",17173,7,4,648
"5214",17173,7,5,640
"5215",17173,7,6,552
"5216",17173,7,7,508
"5217",17173,7,8,325
"5218",17173,7,9,110
"5219",17173,7,10,57
"5220",17173,7,11,56
"5221",17173,7,12,58
"5222",17173,7,13,65
"5223",17173,7,14,98
"5224",17173,7,15,128
"5225",17173,7,16,130
"5226",17173,7,17,170
"5227",17173,7,18,220
"5228",17173,7,19,207
"5229",17173,7,20,227
"5230",17173,7,21,295
"5231",17173,7,22,286
"5232",17173,7,23,353
"5233",17174,1,0,481
"5234",17174,1,1,618
"5235",17174,1,2,627
"5236",17174,1,3,688
"5237",17174,1,4,841
"5238",17174,1,5,870
"5239",17174,1,6,786
"5240",17174,1,7,698
"5241",17174,1,8,536
"5242",17174,1,9,162
"5243",17174,1,10,96
"5244",17174,1,11,72
"5245",17174,1,12,73
"5246",17174,1,13,87
"5247",17174,1,14,96
"5248",17174,1,15,118
"5249",17174,1,16,180
"5250",17174,1,17,253
"5251",17174,1,18,214
"5252",17174,1,19,204
"5253",17174,1,20,232
"5254",17174,1,21,241
"5255",17174,1,22,268
"5256",17174,1,23,217
"5257",17175,2,0,337
"5258",17175,2,1,247
"5259",17175,2,2,237
"5260",17175,2,3,245
"5261",17175,2,4,241
"5262",17175,2,5,158
"5263",17175,2,6,123
"5264",17175,2,7,95
"5265",17175,2,8,67
"5266",17175,2,9,27
"5267",17175,2,10,51
"5268",17175,2,11,56
"5269",17175,2,12,65
"5270",17175,2,13,147
"5271",17175,2,14,237
"5272",17175,2,15,240
"5273",17175,2,16,233
"5274",17175,2,17,175
"5275",17175,2,18,186
"5276",17175,2,19,172
"5277",17175,2,20,187
"5278",17175,2,21,198
"5279",17175,2,22,213
"5280",17175,2,23,266
"5281",17176,3,0,319
"5282",17176,3,1,258
"5283",17176,3,2,227
"5284",17176,3,3,206
"5285",17176,3,4,183
"5286",17176,3,5,178
"5287",17176,3,6,102
"5288",17176,3,7,81
"5289",17176,3,8,72
"5290",17176,3,9,34
"5291",17176,3,10,31
"5292",17176,3,11,63
"5293",17176,3,12,62
"5294",17176,3,13,130
"5295",17176,3,14,223
"5296",17176,3,15,205
"5297",17176,3,16,171
"5298",17176,3,17,153
"5299",17176,3,18,174
"5300",17176,3,19,181
"5301",17176,3,20,186
"5302",17176,3,21,170
"5303",17176,3,22,244
"5304",17176,3,23,270
"5305",17177,4,0,318
"5306",17177,4,1,291
"5307",17177,4,2,243
"5308",17177,4,3,231
"5309",17177,4,4,207
"5310",17177,4,5,166
"5311",17177,4,6,141
"5312",17177,4,7,95
"5313",17177,4,8,79
"5314",17177,4,9,18
"5315",17177,4,10,36
"5316",17177,4,11,53
"5317",17177,4,12,68
"5318",17177,4,13,152
"5319",17177,4,14,254
"5320",17177,4,15,212
"5321",17177,4,16,178
"5322",17177,4,17,218
"5323",17177,4,18,192
"5324",17177,4,19,182
"5325",17177,4,20,186
"5326",17177,4,21,212
"5327",17177,4,22,235
"5328",17177,4,23,293
"5329",17178,5,0,334
"5330",17178,5,1,309
"5331",17178,5,2,228
"5332",17178,5,3,283
"5333",17178,5,4,241
"5334",17178,5,5,166
"5335",17178,5,6,135
"5336",17178,5,7,112
"5337",17178,5,8,78
"5338",17178,5,9,28
"5339",17178,5,10,55
"5340",17178,5,11,53
"5341",17178,5,12,55
"5342",17178,5,13,135
"5343",17178,5,14,189
"5344",17178,5,15,212
"5345",17178,5,16,181
"5346",17178,5,17,152
"5347",17178,5,18,173
"5348",17178,5,19,176
"5349",17178,5,20,208
"5350",17178,5,21,223
"5351",17178,5,22,247
"5352",17178,5,23,249
"5353",17179,6,0,308
"5354",17179,6,1,298
"5355",17179,6,2,305
"5356",17179,6,3,300
"5357",17179,6,4,326
"5358",17179,6,5,311
"5359",17179,6,6,204
"5360",17179,6,7,181
"5361",17179,6,8,160
"5362",17179,6,9,51
"5363",17179,6,10,44
"5364",17179,6,11,84
"5365",17179,6,12,94
"5366",17179,6,13,174
"5367",17179,6,14,299
"5368",17179,6,15,283
"5369",17179,6,16,234
"5370",17179,6,17,219
"5371",17179,6,18,249
"5372",17179,6,19,222
"5373",17179,6,20,279
"5374",17179,6,21,303
"5375",17179,6,22,343
"5376",17179,6,23,429
"5377",17180,7,0,577
"5378",17180,7,1,684
"5379",17180,7,2,668
"5380",17180,7,3,804
"5381",17180,7,4,852
"5382",17180,7,5,950
"5383",17180,7,6,795
"5384",17180,7,7,741
"5385",17180,7,8,575
"5386",17180,7,9,184
"5387",17180,7,10,108
"5388",17180,7,11,92
"5389",17180,7,12,72
"5390",17180,7,13,76
"5391",17180,7,14,139
"5392",17180,7,15,186
"5393",17180,7,16,205
"5394",17180,7,17,243
"5395",17180,7,18,290
"5396",17180,7,19,286
"5397",17180,7,20,382
"5398",17180,7,21,359
"5399",17180,7,22,401
"5400",17180,7,23,502
"5401",17181,1,0,656
"5402",17181,1,1,766
"5403",17181,1,2,800
"5404",17181,1,3,754
"5405",17181,1,4,724
"5406",17181,1,5,406
"5407",17181,1,6,689
"5408",17181,1,7,695
"5409",17181,1,8,405
"5410",17181,1,9,246
"5411",17181,1,10,117
"5412",17181,1,11,63
"5413",17181,1,12,68
"5414",17181,1,13,75
"5415",17181,1,14,123
"5416",17181,1,15,148
"5417",17181,1,16,208
"5418",17181,1,17,285
"5419",17181,1,18,358
"5420",17181,1,19,324
"5421",17181,1,20,373
"5422",17181,1,21,390
"5423",17181,1,22,369
"5424",17181,1,23,358
"5425",17182,2,0,354
"5426",17182,2,1,511
"5427",17182,2,2,405
"5428",17182,2,3,385
"5429",17182,2,4,488
"5430",17182,2,5,429
"5431",17182,2,6,321
"5432",17182,2,7,239
"5433",17182,2,8,163
"5434",17182,2,9,59
"5435",17182,2,10,71
"5436",17182,2,11,93
"5437",17182,2,12,96
"5438",17182,2,13,125
"5439",17182,2,14,187
"5440",17182,2,15,247
"5441",17182,2,16,254
"5442",17182,2,17,245
"5443",17182,2,18,264
"5444",17182,2,19,216
"5445",17182,2,20,252
"5446",17182,2,21,257
